BLOCK1,BLOCK2
270531028002015,270531028003001
270531028002015,270531028002016
270531028002013,270531028002015
270531028002013,270531028002014
270531028002016,270531028003000
270531028002012,270531028002013
270531028002012,270531028002016
270531028003006,270531028003009
270531028003006,270531028003007
270530033002003,270530033002004
270530033002003,270531028003017
270530033002003,270530033002008
270531028001008,270531028003017
270531028001008,270531028001009
270531028003008,270531028003009
270531028003008,270531028003017
270531262002041,270531262002042
270531262002042,270531262002043
270530027001003,270530027002000
270530027001003,270530027001004
270530027001003,270531020001013
270530027001002,270530027001005
270530027001002,270530027001003
270530027001002,270531020001012
270530032001001,270530032001002
270530032001001,270530032001018
270530027001012,270530027001013
270530027001012,270530032001001
270530027001009,270530027001012
270530027001009,270530027001010
270530032001000,270530032001019
270530032001000,270530033002005
270530032001000,270530032001001
270530027001011,270530027001012
270530027001011,270530032001000
270530027001011,270531028003013
270530027001011,270531028003012
270531028003013,270531028003014
270530027001010,270530027001011
270530027001010,270531028003012
270530027001010,270531028003003
270531028003012,270531028003013
270530027001006,270530027001009
270530027001006,270530027001010
270530027001006,270531028003003
270530027001006,270531028003002
270530027001006,270531028002014
270530027001001,270531020001011
270530027001001,270530027001002
270530027001001,270530027001006
270531028003003,270531028003004
270531028003003,270531028003012
270531028003002,270531028003003
270530027001000,270531020001015
270530027001000,270530027001006
270530027001000,270530027001001
270530027001000,270531028002014
270531028002014,270531028002015
270531028002014,270531028003002
270531020003012,270531020003013
270531020003011,270531020003012
270531020003010,270531020003011
270531020001013,270531020003012
270531020001013,270531020001014
270531020001012,270531020001013
270531020001014,270531020003011
270531020001006,270531020003010
270531020001006,270531020001014
270531020001006,270531020001007
270531020001008,270531020001009
270531020001008,270531020001012
270531020001008,270531020001014
270531020001007,270531020001008
270531020001005,270531020001010
270531020001005,270531020001008
270531020003009,270531020003010
270531020002010,270531020003009
270531020002010,270531020002011
270531020001002,270531020001004
270531020001002,270531020001006
270531020001002,270531020003009
270531020001002,270531020002011
270531020001001,270531020001004
270531020001001,270531020001002
270531020001001,270531020002015
270531020002011,270531020002012
270531020002011,270531020002014
270531020002011,270531020002015
270531034001015,270531041002000
270531034001015,270531034001016
270531034001015,270531041002002
270531041002000,270531041002001
270531034001013,270531034001015
270531034001013,270531034001016
270531034001013,270531034001014
270531034001013,270531034002010
270531034001016,270531041002000
270531034001016,270531034002014
270531034001011,270531034001012
270531034001012,270531034001013
270531034001012,270531034002010
270531034001012,270531034002011
270531034001005,270531034001011
270531034001005,270531034001010
270531034001005,270531034001006
270531034001010,270531034001011
270531034001010,270531034001012
270531034001010,270531034002007
270531034001014,270531034001016
270531034001014,270531034002010
270531034002014,270531034003002
270531034003002,270531041002000
270531034002010,270531034002014
270531034002010,270531034002013
270531034002010,270531034002011
270531034002010,270531034002012
270531034002011,270531034002012
270531034002007,270531034002011
270531034002007,270531034002012
270531034001006,270531034001010
270531034001006,270531034002007
270531034001006,270531034002006
270531034001006,270531034001008
270531034001006,270531034001007
270531034002012,270531034002013
270531034002006,270531034002007
270531034002006,270531034002012
270531034001008,270531034002002
270531023002011,270531262002002
270531023002011,270531262002001
270531023002011,270531023002013
270531023002011,270531023002012
270531023002011,270531023002019
270531023002011,270531023002021
270531023002012,270531023002013
270530022002012,270530022002013
270530022002012,270531029001000
270530022002011,270530022002012
270530022002011,270531029001000
270530022002007,270530022002012
270530022002007,270530022002008
270530022002002,270530022002007
270530022002002,270530022002003
270530022002008,270530022002011
270530022002008,270530022002010
270530022002008,270530022002009
270530022002001,270530022002002
270530022002001,270530022002008
270531023002018,270531029001000
270530022002010,270530022002011
270530022002010,270531023001029
270530022002010,270531023002018
270530022002009,270530022002010
270530022002009,270531023001012
270530022002000,270530022002001
270530022002000,270530022002009
270530022002000,270531023001013
270530022001012,270530022002002
270530022001012,270530022001013
270530022001007,270530022001012
270530022001007,270530022001008
270530022001011,270530022002001
270530022001011,270530022001012
270530022001008,270530022001011
270530022001008,270530022001009
270530022001002,270530022001007
270530022001002,270531016003008
270530022001002,270530022001003
270530022001001,270530022001008
270530022001001,270530022001002
270530022001001,270531016003008
270530022001010,270530022002000
270530022001010,270530022001011
270530022001010,270531023001014
270530022001009,270530022001010
270530022001009,270531023001015
270530022001000,270530022001001
270530022001000,270530022001009
270530022001000,270531023001016
270530022001000,270531016003000
270531023001029,270531023002013
270531023001029,270531023002018
270531023001012,270531023001029
270531023001012,270531023001013
270531023001013,270531023001014
270531023001008,270531023001013
270531023001008,270531023001009
270531023001014,270531023001015
270531023001015,270531023001016
270531023001009,270531023001014
270531023001009,270531023001010
270531023001010,270531023001015
270531023001010,270531023001011
270531041002018,270531041002024
270530033001011,270530033001012
270530033001011,270531041002004
270530033001008,270530033001011
270530033001008,270530033001009
270530033001008,270530033001010
270530033001003,270530033001004
270530033001003,270530033002011
270530033001003,270530033001006
270530033001002,270530033001003
270530033001002,270530033002010
270530033001002,270530033001007
270530033002011,270530033002012
270530033002006,270530033002011
270530033002010,270530033002011
270530033001001,270530033001008
270530033001001,270530033001002
270530033001001,270530033002009
270530033002009,270530033002010
270531041002003,270531041002018
270531041002003,270531041002004
270530033001009,270530033001010
270530033001009,270530033002020
270530033001010,270530033001011
270530033001010,270531041002003
270530033001010,270530033002020
270530033001010,270531041002002
270530033001010,270530033002019
270531041002001,270531041002018
270531041002001,270531041002002
270531041002002,270531041002003
270530033002017,270530033002020
270530033002017,270530033002018
270530033002019,270531034001013
270530033002019,270531034001012
270530033002019,270530033002020
270530033002019,270531041002002
270530033002018,270531034001012
270530033002018,270530033002019
270530033001000,270530033001001
270530033001000,270530033001009
270530033001000,270530033002008
270530033001000,270530033002016
270530033002007,270530033002008
270530033002007,270530033002016
270530033002007,270530033002013
270530033002008,270530033002009
270530033002002,270530033002003
270530033002002,270531028001008
